,Acronym,RosterID,Completions,Attempts,PassingYards,PassingTDs,Interceptions,QBRate,QBR,RushingAttempts,RushingYards,RushingTDs,RushingYPG,RushingAPG,PassTargets,Receptions,ReceivingYards,ReceivingTDs,CatchPercentage,Touches,YardsFromScrimmage,Fumbles
2341,was,was77SaahdiqCharles,,,,,,,,,,,,,,,,,,,,
2342,was,was54CamaronCheeseman,,,,,,,,,,,,,,,,,,,,
2343,was,was26LandonCollins,,,,,,,,,,,,,,,,,,,,
2344,was,was76SamuelCosmi,,,,,,,,,,,,,,,,,,,,
2345,was,was31KamrenCurl,,,,,,,,,,,,,,,,,,,,
2346,was,was52JaminDavis,,,,,,,,,,,,,,,,,,,,
2347,was,was64JamilDouglas,,,,,,,,,,,,,,,,,,,,
2348,was,was46MiloEifler,,,,,,,,,,,,,,,,,,,,
2349,was,was35CornElder,,,,,,,,17,79,1,15.8,3.4,6.0,4.0,28.0,0.0,66.7,21.0,0,0
2350,was,was22DeshazorEverett,,,,,,,,,,,,,,,,,,,,
2351,was,was14RyanFitzpatrick,3,6,13,0,0,56.2,2.3,1,2,0,2.0,1.0,,,,,,1.0,1,1
2352,was,was79EreckFlowers,,,,,,,,,,,,,,,,,,,,
2353,was,was48DarrickForrest,,,,,,,,,,,,,,,,,,,,
2354,was,was29KendallFuller,,,,,,,,,,,,,,,,,,,,
2355,was,was18AntonioGandy-Golden,,,,,,,,,,,,,,,,,,,,
2356,was,was24AntonioGibson,,,,,,,,258,1037,7,64.8,16.1,52.0,42.0,294.0,3.0,80.8,300.0,6,6
2357,was,was19GarrettGilbert,20,31,194,0,0,81.9,39.6,,,,,,,,,,,,,
2358,was,was45De'JonHarris,,,,,,,,,,,,,,,,,,,,
2359,was,was14D.J.Hayden,3,6,13,0,0,56.2,2.3,1,2,0,2.0,1.0,,,,,,1.0,1,1
2360,was,was04TaylorHeinicke,321,494,3419,20,15,85.9,39.9,60,313,1,19.6,3.8,1.0,1.0,-2.0,0.0,100.0,61.0,7,7
2361,was,was88TemarrickHemingway,,,,,,,,,,,,,,,,,,,,
2362,was,was55ColeHolcomb,,,,,,,,,,,,,,,,,,,,
2363,was,was03DustinHopkins,,,,,,,,,,,,,,,,,,,,
2364,was,was47KhalekeHudson,,,,,,,,,,,,,,,,,,,,
2365,was,was13AdamHumphries,,,,,,,,0,0,0,0.0,0.0,62.0,41.0,383.0,0.0,66.1,41.0,0,0
2366,was,was98MatthewIoannidis,,,,,,,,,,,,,,,,,,,,
2367,was,was60KeithIsmael,,,,,,,,,,,,,,,,,,,,
2368,was,was23WilliamJackson,,,,,,,,,,,,,,,,,,,,
2369,was,was16BrianJohnson,,,,,,,,,,,,,,,,,,,,
2370,was,was36DannyJohnson,,,,,,,,,,,,,,,,,,,,
2371,was,was59JordanKunaszyk,,,,,,,,,,,,,,,,,,,,
2372,was,was69TylerLarsen,,,,,,,,,,,,,,,,,,,,
2373,was,was72CharlesLeno,,,,,,,,,,,,,,,,,,,,
2374,was,was78CorneliusLucas,,,,,,,,,,,,,,,,,,,,
2375,was,was51DavidMayo,,,,,,,,,,,,,,,,,,,,
2376,was,was20BobbyMcCain,,,,,,,,,,,,,,,,,,,,
2377,was,was41J.D.McKissic,,,,,,,,48,212,2,19.3,4.4,53.0,43.0,397.0,2.0,81.1,91.0,0,0
2378,was,was17TerryMcLaurin,,,,,,,,1,12,0,0.7,0.1,130.0,77.0,1053.0,5.0,59.2,78.0,0,0
2379,was,was35TorryMcTyer,,,,,,,,17,79,1,15.8,3.4,6.0,4.0,28.0,0.0,66.7,21.0,0,0
2380,was,was15DaxMilne,,,,,,,,1,1,0,0.1,0.1,14.0,9.0,83.0,0.0,64.3,10.0,1,1
2381,was,was50JaredNorris,,,,,,,,,,,,,,,,,,,,
2382,was,was43NateOrchard,,,,,,,,,,,,,,,,,,,,
2383,was,was32JaretPatterson,,,,,,,,68,266,2,15.6,4.0,11.0,10.0,73.0,0.0,90.9,78.0,1,1
2384,was,was94DaronPayne,,,,,,,,,,,,,,,,,,,,
2385,was,was39JeremyReaves,,,,,,,,,,,,,,,,,,,,
2386,was,was80SammisReyes,,,,,,,,,,,,,,,,,,,,
2387,was,was34DarrylRoberts,,,,,,,,5,25,0,8.3,1.7,5.0,4.0,22.0,0.0,80.0,9.0,0,0
2388,was,was57BunmiRotimi,,,,,,,,,,,,,,,,,,,,
2389,was,was73ChaseRoullier,,,,,,,,,,,,,,,,,,,,
2390,was,was10CurtisSamuel,,,,,,,,4,11,0,2.2,0.8,9.0,6.0,27.0,0.0,66.7,10.0,0,0
2391,was,was75BrandonScherff,,,,,,,,,,,,,,,,,,,,
2392,was,was71WesSchweitzer,,,,,,,,,,,,,,,,,,,,
2393,was,was83RickySeals-Jones,,,,,,,,0,0,0,0.0,0.0,49.0,30.0,271.0,2.0,61.2,30.0,0,0
2394,was,was97TimSettle,,,,,,,,,,,,,,,,,,,,
2395,was,was11CamSims,,,,,,,,1,7,0,0.5,0.1,23.0,15.0,211.0,2.0,65.2,16.0,0,0
2396,was,was03JoeySlye,,,,,,,,,,,,,,,,,,,,
2397,was,was34WendellSmallwood,,,,,,,,5,25,0,8.3,1.7,5.0,4.0,22.0,0.0,80.0,9.0,0,0
2398,was,was96JamesSmith-Williams,,,,,,,,,,,,,,,,,,,,
2399,was,was69AkeemSpence,,,,,,,,,,,,,,,,,,,,
2400,was,was25BenjaminSt-Juste,,,,,,,,,,,,,,,,,,,,
2401,was,was66DavidSteinmetz,,,,,,,,,,,,,,,,,,,,
2402,was,was90MontezSweat,,,,,,,,,,,,,,,,,,,,
2403,was,was86TyroneSwoopes,,,,,,,,,,,,,,,,,,,,
2404,was,was82LoganThomas,,,,,,,,0,0,0,0.0,0.0,25.0,18.0,196.0,3.0,72.0,18.0,1,1
2405,was,was58ShakaToney,,,,,,,,,,,,,,,,,,,,
2406,was,was95CaseyToohill,,,,,,,,,,,,,,,,,,,,
2407,was,was61NajeeToran,,,,,,,,,,,,,,,,,,,,
2408,was,was61JonToth,,,,,,,,,,,,,,,,,,,,
2409,was,was05TressWay,,,,,,,,,,,,,,,,,,,,
2410,was,was35JonathanWilliams,,,,,,,,17,79,1,15.8,3.4,6.0,4.0,28.0,0.0,66.7,21.0,0,0
2411,was,was12RyanWinslow,,,,,,,,,,,,,,,,,,,,
2412,was,was92DanielWise,,,,,,,,,,,,,,,,,,,,
2413,was,was99ChaseYoung,,,,,,,,,,,,,,,,,,,,
